_id,index,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_(min)
6460e83dd043ebe8d64d0b17,39655,27.0,4.7,Sandstorms,Low,2,scooter,0.0,No,Urban,17
6460e83dd043ebe8d64cb058,16424,30.0,4.8,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64d0f30,40704,39.0,4.8,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,25
6460e83dd043ebe8d64cc483,21587,38.0,4.7,Sunny,Medium,0,motorcycle,0.0,No,Urban,21
6460e83dd043ebe8d64c77ca,1946,27.0,4.7,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64cefe3,32691,29.0,4.7,Cloudy,High,1,motorcycle,0.0,No,Metropolitian,21
6460e83dd043ebe8d64cc9db,22955,37.0,3.9,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,32
6460e83dd043ebe8d64ca3ae,13182,39.0,4.8,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,22
6460e83dd043ebe8d64d170a,42714,24.0,4.9,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,22
6460e83dd043ebe8d64ca9aa,14714,28.0,4.6,Sunny,Medium,1,scooter,0.0,No,Metropolitian,14
6460e83dd043ebe8d64cc1de,20910,39.0,4.2,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,43
6460e83dd043ebe8d64cb63e,17934,29.0,4.6,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64c71cd,413,33.0,4.4,Windy,Low,0,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64d2120,45296,35.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,51
6460e83dd043ebe8d64c94c7,9367,26.0,4.6,Stormy,Low,1,scooter,0.0,No,Urban,16
6460e83dd043ebe8d64cd1f4,25028,28.0,4.3,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,40
6460e83dd043ebe8d64cbf87,20311,28.0,4.9,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64cad7b,15691,21.0,5.0,Windy,Low,2,scooter,1.0,No,Metropolitian,19
6460e83dd043ebe8d64cf017,32743,36.0,4.0,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,38
6460e83dd043ebe8d64cbfa2,20338,34.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,25
6460e83dd043ebe8d64c8341,4881,25.0,5.0,Windy,Low,2,scooter,0.0,No,Urban,19
6460e83dd043ebe8d64cc50a,21722,33.0,4.8,Stormy,Jam,1,motorcycle,1.0,No,Urban,30
6460e83dd043ebe8d64c9140,8464,20.0,4.9,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,14
6460e83dd043ebe8d64caa3e,14862,20.0,3.6,Sunny,Jam,0,motorcycle,3.0,Yes,Metropolitian,46
6460e83dd043ebe8d64c8d09,7385,31.0,4.2,Fog,Medium,2,scooter,1.0,No,Metropolitian,42
6460e83dd043ebe8d64d0353,37667,15.0,1.0,,,3,scooter,1.0,No,Urban,30
6460e83dd043ebe8d64d1661,42545,37.0,4.6,Stormy,Low,1,scooter,1.0,No,Metropolitian,16
6460e83dd043ebe8d64cedcc,32156,37.0,4.9,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64ce319,29417,31.0,4.7,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,23
6460e83dd043ebe8d64d12e7,41655,32.0,4.8,Sunny,Jam,1,scooter,0.0,No,Urban,17
6460e83dd043ebe8d64c8ea4,7796,28.0,4.8,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64cd2a9,25209,39.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,35
6460e83dd043ebe8d64cc0f9,20681,30.0,4.7,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,34
6460e83dd043ebe8d64cd61a,26090,36.0,4.9,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,40
6460e83dd043ebe8d64c7920,2288,34.0,4.6,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64cf187,33111,35.0,5.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64cebaa,31610,29.0,4.6,Fog,Medium,2,scooter,0.0,No,,10
6460e83dd043ebe8d64c88cd,6301,34.0,4.6,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,21
6460e83dd043ebe8d64ca4e8,13496,34.0,4.8,Cloudy,Low,2,scooter,1.0,No,Metropolitian,18
6460e83dd043ebe8d64d0303,37587,31.0,3.7,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,32
6460e83dd043ebe8d64cc4f9,21705,36.0,4.9,Windy,Low,2,electric_scooter,0.0,No,Metropolitian,29
6460e83dd043ebe8d64cf842,34834,39.0,4.6,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,42
6460e83dd043ebe8d64d0b1e,39662,23.0,4.1,Sunny,High,0,motorcycle,0.0,No,Semi-Urban,48
6460e83dd043ebe8d64cdcd6,27814,22.0,2.6,Sunny,Low,2,scooter,1.0,No,Metropolitian,44
6460e83dd043ebe8d64cb40b,17371,28.0,4.9,Sunny,Low,1,scooter,1.0,No,Urban,17
6460e83dd043ebe8d64c8fa5,8053,25.0,4.1,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,36
6460e83dd043ebe8d64cb623,17907,37.0,4.7,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,20
6460e83dd043ebe8d64c9653,9763,26.0,4.5,Fog,Medium,1,scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64ced32,32002,22.0,4.7,Stormy,Jam,2,scooter,1.0,No,Metropolitian,28
6460e83dd043ebe8d64cbfb1,20353,39.0,4.7,Stormy,Medium,0,motorcycle,0.0,No,Urban,25
6460e83dd043ebe8d64cf109,32985,33.0,3.5,Stormy,Jam,2,motorcycle,2.0,No,Metropolitian,42
6460e83dd043ebe8d64d158c,42332,,,Windy,Low,1,scooter,1.0,No,Metropolitian,24
6460e83dd043ebe8d64ce524,29940,25.0,4.5,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64cba7a,19018,35.0,4.1,Stormy,Medium,1,scooter,1.0,No,Urban,32
6460e83dd043ebe8d64ce3f8,29640,23.0,4.5,Sandstorms,Low,2,electric_scooter,0.0,,Urban,12
6460e83dd043ebe8d64d218d,45405,27.0,4.8,Sandstorms,Jam,2,electric_scooter,1.0,No,Urban,13
6460e83dd043ebe8d64c7876,2118,38.0,4.1,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,28
6460e83dd043ebe8d64cfd94,36196,34.0,4.5,Stormy,Low,1,motorcycle,0.0,No,Urban,24
6460e83dd043ebe8d64cbe3d,19981,36.0,4.6,Stormy,Jam,1,scooter,0.0,No,Urban,32
6460e83dd043ebe8d64ca727,14071,38.0,4.7,Stormy,Low,2,scooter,1.0,No,Urban,23
6460e83dd043ebe8d64cf95b,35115,33.0,4.9,Fog,High,2,electric_scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c749a,1130,29.0,4.6,Stormy,Low,0,motorcycle,1.0,No,Urban,24
6460e83dd043ebe8d64d05f9,38345,25.0,4.8,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,26
6460e83dd043ebe8d64cfb90,35680,29.0,4.6,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,39
6460e83dd043ebe8d64d0d28,40184,26.0,4.7,Fog,Jam,2,motorcycle,1.0,No,Urban,31
6460e83dd043ebe8d64cb5b8,17800,24.0,4.8,Cloudy,Medium,2,scooter,0.0,No,Urban,14
6460e83dd043ebe8d64cc709,22233,22.0,4.9,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,19
6460e83dd043ebe8d64cb649,17945,33.0,4.9,Fog,Medium,2,scooter,0.0,No,Metropolitian,16
6460e83dd043ebe8d64c7685,1621,21.0,4.6,Fog,Low,1,scooter,0.0,No,Metropolitian,11
6460e83dd043ebe8d64c8545,5397,20.0,5.0,Cloudy,Medium,2,motorcycle,1.0,No,Urban,16
6460e83dd043ebe8d64c9df7,11719,34.0,4.9,Sandstorms,Jam,1,motorcycle,1.0,No,Urban,29
6460e83dd043ebe8d64cb760,18224,37.0,4.7,Cloudy,Jam,2,scooter,1.0,No,Urban,27
6460e83dd043ebe8d64c8571,5441,,,Fog,High,1,scooter,1.0,No,Metropolitian,24
6460e83dd043ebe8d64d0202,37330,35.0,5.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c8c39,7177,22.0,4.6,Windy,High,2,scooter,0.0,No,Metropolitian,24
6460e83dd043ebe8d64d1932,43266,30.0,4.7,Windy,Medium,2,electric_scooter,0.0,No,Metropolitian,20
6460e83dd043ebe8d64c9dfb,11723,32.0,5.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64cd08c,24668,37.0,4.7,Fog,High,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64cdbe3,27571,,,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64cc623,22003,24.0,4.7,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64d1aa4,43636,34.0,4.1,Fog,Jam,2,motorcycle,1.0,No,Urban,47
6460e83dd043ebe8d64c9d12,11490,26.0,4.5,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,25
6460e83dd043ebe8d64d0c4e,39966,37.0,5.0,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,19
6460e83dd043ebe8d64c75fe,1486,35.0,4.9,Sandstorms,Jam,0,motorcycle,3.0,No,Metropolitian,45
6460e83dd043ebe8d64c8624,5620,38.0,4.4,Fog,Medium,2,motorcycle,1.0,No,,33
6460e83dd043ebe8d64cab08,15064,38.0,4.8,Stormy,Medium,2,motorcycle,,No,Metropolitian,22
6460e83dd043ebe8d64cc1db,20907,38.0,4.6,Stormy,High,0,motorcycle,1.0,Yes,Metropolitian,45
6460e83dd043ebe8d64cc9e6,22966,28.0,4.6,Windy,Medium,1,motorcycle,1.0,No,Urban,29
6460e83dd043ebe8d64c7506,1238,28.0,4.8,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,18
6460e83dd043ebe8d64ce4a8,29816,22.0,4.5,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,20
6460e83dd043ebe8d64cd99d,26989,30.0,4.6,Sandstorms,Medium,2,electric_scooter,0.0,No,Urban,29
6460e83dd043ebe8d64c96e5,9909,35.0,4.7,Sunny,Low,2,scooter,,No,Urban,11
6460e83dd043ebe8d64c880d,6109,,,,,0,motorcycle,0.0,No,Urban,37
6460e83dd043ebe8d64d1139,41225,27.0,4.8,Fog,Medium,1,scooter,1.0,No,Metropolitian,39
6460e83dd043ebe8d64d1740,42768,25.0,4.5,Stormy,High,1,scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64cf0bc,32908,35.0,4.9,Windy,Low,2,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64cad0f,15583,20.0,4.9,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,19
6460e83dd043ebe8d64d0724,38644,26.0,4.9,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,21
6460e83dd043ebe8d64c881c,6124,32.0,4.7,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,24
6460e83dd043ebe8d64c9d44,11540,25.0,5.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64d048b,37979,28.0,4.7,Stormy,Low,2,motorcycle,1.0,No,Urban,12
6460e83dd043ebe8d64c8370,4928,27.0,4.4,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,33
6460e83dd043ebe8d64d02c4,37524,26.0,4.7,Sunny,High,1,scooter,,No,Metropolitian,12
6460e83dd043ebe8d64cf568,34104,21.0,4.7,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,19
6460e83dd043ebe8d64cd368,25400,36.0,4.6,Sandstorms,High,1,scooter,1.0,No,Metropolitian,33
6460e83dd043ebe8d64cd3ee,25534,23.0,5.0,Sunny,Medium,1,scooter,0.0,No,Metropolitian,16
6460e83dd043ebe8d64d18c7,43159,35.0,4.6,Windy,Low,1,scooter,0.0,No,Metropolitian,25
6460e83dd043ebe8d64d0472,37954,34.0,4.7,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,16
6460e83dd043ebe8d64c79b0,2432,23.0,4.6,Sandstorms,Low,1,scooter,1.0,No,Urban,15
6460e83dd043ebe8d64c91d6,8614,39.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,20
6460e83dd043ebe8d64cf7b1,34689,35.0,4.8,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,44
6460e83dd043ebe8d64ca0b0,12416,28.0,4.8,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,37
6460e83dd043ebe8d64cf2d1,33441,36.0,3.9,Sandstorms,Medium,1,scooter,1.0,No,Urban,32
6460e83dd043ebe8d64c8b67,6967,37.0,4.5,Windy,Low,2,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c84ae,5246,37.0,4.4,Fog,Jam,1,scooter,2.0,No,Metropolitian,44
6460e83dd043ebe8d64c8a33,6659,29.0,4.7,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,14
6460e83dd043ebe8d64ced1d,31981,31.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,47
6460e83dd043ebe8d64d046e,37950,32.0,4.5,Sunny,High,1,motorcycle,0.0,No,Metropolitian,16
6460e83dd043ebe8d64d0637,38407,20.0,4.9,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,22
6460e83dd043ebe8d64cb63d,17933,31.0,4.9,Stormy,Low,1,scooter,1.0,No,Urban,25
6460e83dd043ebe8d64ca03f,12303,37.0,4.5,Sunny,Jam,1,scooter,1.0,No,Urban,15
6460e83dd043ebe8d64c9213,8675,21.0,5.0,Sandstorms,Low,2,scooter,1.0,No,Urban,18
6460e83dd043ebe8d64cdf36,28422,39.0,4.7,Stormy,Jam,0,motorcycle,2.0,Yes,Metropolitian,44
6460e83dd043ebe8d64cb079,16457,23.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Urban,10
6460e83dd043ebe8d64cb553,17699,50.0,6.0,,,3,electric_scooter,1.0,No,Metropolitian,20
6460e83dd043ebe8d64cabf7,15303,20.0,4.9,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c8f71,8001,31.0,4.4,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64cefd5,32677,37.0,4.5,Sunny,Low,0,motorcycle,1.0,No,Urban,29
6460e83dd043ebe8d64c87ec,6076,24.0,4.6,Stormy,Jam,2,scooter,1.0,No,Metropolitian,24
6460e83dd043ebe8d64cfda8,36216,35.0,3.7,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64cdd5d,27949,28.0,4.8,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64cc37d,21325,39.0,4.9,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,19
6460e83dd043ebe8d64c8973,6467,27.0,4.6,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,13
6460e83dd043ebe8d64d0e5a,40490,23.0,4.5,Windy,High,0,motorcycle,0.0,No,,18
6460e83dd043ebe8d64c90ba,8330,25.0,4.3,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,39
6460e83dd043ebe8d64ca98c,14684,35.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c9588,9560,30.0,5.0,Stormy,Low,2,electric_scooter,1.0,No,Urban,24
6460e83dd043ebe8d64cc9e5,22965,29.0,4.6,Fog,Low,2,scooter,0.0,No,Urban,13
6460e83dd043ebe8d64c8893,6243,23.0,5.0,Cloudy,Medium,0,motorcycle,1.0,Yes,Metropolitian,44
6460e83dd043ebe8d64d1176,41286,20.0,4.8,Cloudy,Low,1,scooter,,No,,26
6460e83dd043ebe8d64cac0c,15324,31.0,4.2,Windy,Jam,0,motorcycle,0.0,No,Urban,39
6460e83dd043ebe8d64d06da,38570,38.0,4.1,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64cd658,26152,,,,,3,scooter,1.0,No,Metropolitian,30
6460e83dd043ebe8d64ccbed,23485,20.0,4.3,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,43
6460e83dd043ebe8d64cdd88,27992,21.0,4.8,Fog,Low,0,motorcycle,0.0,No,Urban,15
6460e83dd043ebe8d64c9b00,10960,21.0,4.2,Fog,Medium,2,scooter,1.0,No,Metropolitian,37
6460e83dd043ebe8d64d193b,43275,35.0,4.9,Fog,Low,1,scooter,1.0,No,Metropolitian,17
6460e83dd043ebe8d64c8620,5616,29.0,5.0,Fog,High,2,scooter,1.0,No,Metropolitian,28
6460e83dd043ebe8d64cbbb7,19335,30.0,4.0,Stormy,Medium,2,scooter,0.0,No,Metropolitian,33
6460e83dd043ebe8d64cf445,33813,32.0,4.6,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64d06d4,38564,35.0,4.7,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,38
6460e83dd043ebe8d64ca4e7,13495,35.0,4.8,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64ce903,30931,25.0,5.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,18
6460e83dd043ebe8d64ccff0,24512,37.0,5.0,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,37
6460e83dd043ebe8d64d11fd,41421,31.0,4.7,Fog,High,1,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64d1b38,43784,33.0,4.8,Windy,High,2,scooter,0.0,No,Metropolitian,31
6460e83dd043ebe8d64cb588,17752,34.0,4.8,Sandstorms,Low,1,scooter,0.0,No,Urban,26
6460e83dd043ebe8d64cb27e,16974,22.0,4.8,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,11
6460e83dd043ebe8d64c7aed,2749,25.0,4.6,Fog,High,2,scooter,1.0,No,Urban,23
6460e83dd043ebe8d64cd1e8,25016,29.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64ceb13,31459,39.0,5.0,Windy,Medium,0,motorcycle,3.0,No,Metropolitian,46
6460e83dd043ebe8d64cba30,18944,34.0,5.0,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,16
6460e83dd043ebe8d64c8809,6105,27.0,5.0,Sunny,Jam,1,motorcycle,1.0,No,,15
6460e83dd043ebe8d64ce2de,29358,27.0,4.7,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,22
6460e83dd043ebe8d64cd0a9,24697,23.0,4.8,Stormy,Medium,2,scooter,1.0,No,Metropolitian,25
6460e83dd043ebe8d64cda61,27185,24.0,4.9,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64cff64,36660,23.0,4.6,Sunny,Jam,1,scooter,0.0,No,Urban,12
6460e83dd043ebe8d64cd039,24585,24.0,4.9,Sunny,Jam,1,scooter,0.0,No,Urban,11
6460e83dd043ebe8d64cce67,24119,,,,,3,motorcycle,1.0,No,Metropolitian,20
6460e83dd043ebe8d64c7b22,2802,37.0,4.4,Stormy,High,0,motorcycle,0.0,No,Metropolitian,38
6460e83dd043ebe8d64cf45f,33839,36.0,4.6,Cloudy,Medium,1,scooter,,No,,17
6460e83dd043ebe8d64d06be,38542,38.0,4.8,Sunny,Medium,1,scooter,0.0,No,Metropolitian,15
6460e83dd043ebe8d64d084b,38939,20.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Urban,20
6460e83dd043ebe8d64cb836,18438,,,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,18
6460e83dd043ebe8d64caa4e,14878,34.0,4.2,Fog,High,1,scooter,1.0,No,Metropolitian,37
6460e83dd043ebe8d64caaa0,14960,37.0,4.7,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,17
6460e83dd043ebe8d64cc2a3,21107,32.0,4.5,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,28
6460e83dd043ebe8d64cd562,25906,30.0,4.2,Windy,Low,0,motorcycle,1.0,No,,23
6460e83dd043ebe8d64cc40f,21471,35.0,4.9,Sunny,Low,1,scooter,0.0,,Urban,10
6460e83dd043ebe8d64cf3b9,33673,23.0,4.6,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,28
6460e83dd043ebe8d64c95b1,9601,22.0,4.8,Fog,Jam,1,scooter,0.0,No,Metropolitian,29
6460e83dd043ebe8d64ca2b8,12936,28.0,4.7,Cloudy,Low,0,motorcycle,0.0,No,Urban,23
6460e83dd043ebe8d64cdb86,27478,37.0,4.8,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,21
6460e83dd043ebe8d64cb526,17654,24.0,4.7,Stormy,High,1,scooter,0.0,No,Urban,11
6460e83dd043ebe8d64cf581,34129,20.0,4.6,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,30
6460e83dd043ebe8d64cc324,21236,23.0,4.4,Sandstorms,Low,0,motorcycle,,No,Metropolitian,17
6460e83dd043ebe8d64cd6cb,26267,21.0,4.3,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,37
6460e83dd043ebe8d64cd68c,26204,39.0,4.8,Sunny,Medium,2,scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64cf2f7,33479,38.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64cf95a,35114,39.0,4.8,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,39
6460e83dd043ebe8d64caad7,15015,31.0,5.0,Windy,Jam,1,scooter,1.0,No,Metropolitian,27
6460e83dd043ebe8d64cd6b7,26247,38.0,4.4,Cloudy,Medium,1,motorcycle,1.0,Yes,Urban,43
6460e83dd043ebe8d64ccf1a,24298,32.0,5.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,42
6460e83dd043ebe8d64ce51d,29933,20.0,4.6,Sunny,Jam,2,scooter,0.0,No,Metropolitian,20
6460e83dd043ebe8d64c925c,8748,27.0,4.6,Sandstorms,High,0,motorcycle,0.0,No,Metropolitian,17
6460e83dd043ebe8d64cf5f2,34242,27.0,4.8,Fog,Medium,2,motorcycle,0.0,No,Urban,32
6460e83dd043ebe8d64c73d4,932,31.0,4.8,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64c9bce,11166,37.0,5.0,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,37
6460e83dd043ebe8d64c98d4,10404,25.0,4.4,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,39
6460e83dd043ebe8d64d0a20,39408,35.0,4.2,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,40
6460e83dd043ebe8d64ceb49,31513,23.0,4.6,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,16
6460e83dd043ebe8d64cee15,32229,20.0,4.6,Sandstorms,Low,1,motorcycle,0.0,No,Urban,14
6460e83dd043ebe8d64d0588,38232,,,,,3,scooter,1.0,,Urban,11
6460e83dd043ebe8d64cad20,15600,36.0,4.9,Stormy,Low,2,electric_scooter,1.0,No,Urban,28
6460e83dd043ebe8d64d0697,38503,37.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,43
6460e83dd043ebe8d64ccae0,23216,31.0,4.8,Stormy,Medium,2,scooter,0.0,No,Urban,28
6460e83dd043ebe8d64d16c6,42646,37.0,4.8,Sunny,Jam,2,scooter,0.0,No,Metropolitian,18
6460e83dd043ebe8d64cbe29,19961,21.0,4.9,Fog,Jam,1,motorcycle,1.0,No,Urban,24
6460e83dd043ebe8d64cd4e8,25784,36.0,4.6,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64cfa3e,35342,28.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64cf6af,34431,23.0,4.9,Sunny,Low,0,motorcycle,0.0,No,Urban,25
6460e83dd043ebe8d64ce8cd,30877,24.0,4.6,Windy,Jam,1,scooter,0.0,No,Metropolitian,26
6460e83dd043ebe8d64cee4f,32287,39.0,4.4,Windy,Jam,0,motorcycle,0.0,No,Urban,39
6460e83dd043ebe8d64ced07,31959,32.0,4.7,Cloudy,Medium,1,scooter,1.0,No,Urban,30
6460e83dd043ebe8d64d1e68,44600,26.0,4.6,Cloudy,Low,1,scooter,1.0,No,Metropolitian,20
6460e83dd043ebe8d64ce0b0,28800,31.0,4.7,Fog,Medium,2,electric_scooter,2.0,No,Metropolitian,37
6460e83dd043ebe8d64c9b42,11026,28.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64cd472,25666,22.0,4.8,Cloudy,Jam,1,scooter,2.0,No,Metropolitian,36
6460e83dd043ebe8d64cbc60,19504,26.0,4.3,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,37
6460e83dd043ebe8d64d1b37,43783,20.0,4.7,Stormy,Jam,2,electric_scooter,0.0,No,Urban,28
6460e83dd043ebe8d64c9b69,11065,20.0,5.0,Stormy,Medium,2,electric_scooter,1.0,No,Urban,23
6460e83dd043ebe8d64cade4,15796,31.0,5.0,Fog,Medium,0,motorcycle,0.0,No,Metropolitian,39
6460e83dd043ebe8d64c7aa2,2674,23.0,4.1,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64cbf05,20181,36.0,4.8,Cloudy,Low,1,scooter,0.0,No,Metropolitian,30
6460e83dd043ebe8d64c962d,9725,22.0,4.7,Windy,High,2,electric_scooter,0.0,No,Metropolitian,23
6460e83dd043ebe8d64cf0e3,32947,27.0,4.9,Sandstorms,Medium,2,electric_scooter,0.0,No,Urban,25
6460e83dd043ebe8d64cd5b3,25987,31.0,4.3,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,37
6460e83dd043ebe8d64ca1ae,12670,24.0,4.7,Fog,High,1,scooter,1.0,No,Urban,21
6460e83dd043ebe8d64cc3b7,21383,35.0,4.8,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,40
6460e83dd043ebe8d64d11c3,41363,38.0,5.0,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,32
6460e83dd043ebe8d64cda66,27190,29.0,4.9,Sandstorms,Jam,2,scooter,1.0,No,Urban,22
6460e83dd043ebe8d64cba66,18998,,,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,28
6460e83dd043ebe8d64d0855,38949,38.0,4.7,Windy,Low,1,motorcycle,0.0,No,Metropolitian,25
6460e83dd043ebe8d64caa22,14834,28.0,4.6,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c7a7c,2636,38.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c706a,58,23.0,4.8,Stormy,Low,1,scooter,1.0,No,Metropolitian,15
6460e83dd043ebe8d64c7209,473,23.0,4.9,Windy,High,0,motorcycle,1.0,No,Metropolitian,19
