_id,index,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_(min)
6460e83dd043ebe8d64c92d7,8871,35.0,4.5,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,29
6460e83dd043ebe8d64c92d8,8872,27.0,4.8,Cloudy,Medium,0,motorcycle,1.0,No,Urban,41
6460e83dd043ebe8d64c92d9,8873,32.0,4.7,Windy,High,1,scooter,1.0,No,Urban,32
6460e83dd043ebe8d64c92da,8874,24.0,4.7,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,37
6460e83dd043ebe8d64c92db,8875,22.0,4.7,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,15
6460e83dd043ebe8d64c92dc,8876,28.0,5.0,Sandstorms,Jam,1,scooter,0.0,No,,20
6460e83dd043ebe8d64c92dd,8877,39.0,4.7,Windy,High,1,motorcycle,1.0,No,Metropolitian,25
6460e83dd043ebe8d64c92de,8878,24.0,4.9,Stormy,Jam,1,scooter,1.0,No,Urban,24
6460e83dd043ebe8d64c92df,8879,28.0,4.6,Stormy,Medium,2,motorcycle,0.0,No,Urban,27
6460e83dd043ebe8d64c92e0,8880,33.0,4.6,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,28
6460e83dd043ebe8d64c92e1,8881,35.0,4.3,Windy,High,1,motorcycle,1.0,No,,34
6460e83dd043ebe8d64c92e2,8882,33.0,4.8,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c92e3,8883,37.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c92e4,8884,37.0,4.9,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64c92e5,8885,25.0,5.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,20
6460e83dd043ebe8d64c92e6,8886,35.0,4.7,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,47
6460e83dd043ebe8d64c92e7,8887,39.0,4.2,Stormy,High,2,electric_scooter,1.0,No,Metropolitian,33
6460e83dd043ebe8d64c92e8,8888,36.0,4.8,Stormy,Low,1,scooter,,No,Metropolitian,28
6460e83dd043ebe8d64c92e9,8889,38.0,4.6,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c92ea,8890,36.0,4.8,Fog,Medium,1,motorcycle,1.0,No,Urban,39
6460e83dd043ebe8d64c92eb,8891,37.0,4.9,Fog,Medium,1,scooter,1.0,No,Metropolitian,19
6460e83dd043ebe8d64c92ec,8892,37.0,4.8,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,48
6460e83dd043ebe8d64c92ed,8893,31.0,4.9,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,26
6460e83dd043ebe8d64c92ee,8894,24.0,4.7,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,32
6460e83dd043ebe8d64c92ef,8895,39.0,4.6,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,16
6460e83dd043ebe8d64c92f0,8896,26.0,4.9,Windy,Jam,1,scooter,1.0,No,Urban,11
6460e83dd043ebe8d64c92f1,8897,20.0,4.6,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,26
6460e83dd043ebe8d64c92f2,8898,33.0,4.7,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,26
6460e83dd043ebe8d64c92f3,8899,36.0,4.7,Stormy,Low,2,scooter,1.0,No,Urban,20
6460e83dd043ebe8d64c92f4,8900,26.0,4.8,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,35
6460e83dd043ebe8d64c92f5,8901,23.0,4.7,Sunny,Low,0,motorcycle,,No,Metropolitian,12
6460e83dd043ebe8d64c92f6,8902,25.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,23
6460e83dd043ebe8d64c92f7,8903,28.0,4.7,Sunny,Jam,1,motorcycle,1.0,No,Urban,17
6460e83dd043ebe8d64c92f8,8904,25.0,4.7,Windy,Jam,1,motorcycle,1.0,No,Urban,26
6460e83dd043ebe8d64c92f9,8905,30.0,4.2,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,34
6460e83dd043ebe8d64c92fa,8906,33.0,4.6,Sunny,Medium,1,scooter,1.0,No,Metropolitian,27
6460e83dd043ebe8d64c92fb,8907,29.0,4.4,Windy,Low,0,motorcycle,1.0,No,Metropolitian,19
6460e83dd043ebe8d64c92fc,8908,,,Stormy,Medium,2,scooter,1.0,No,Metropolitian,19
6460e83dd043ebe8d64c92fd,8909,27.0,5.0,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,24
6460e83dd043ebe8d64c92fe,8910,22.0,4.9,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,35
6460e83dd043ebe8d64c92ff,8911,34.0,4.7,Windy,Low,2,scooter,1.0,No,Metropolitian,19
6460e83dd043ebe8d64c9300,8912,28.0,4.6,Stormy,Low,1,scooter,1.0,No,Metropolitian,18
6460e83dd043ebe8d64c9301,8913,24.0,4.6,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c9302,8914,33.0,4.8,Stormy,High,2,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c9303,8915,34.0,4.1,Windy,Low,0,motorcycle,0.0,No,Urban,25
6460e83dd043ebe8d64c9304,8916,29.0,4.2,Sandstorms,Low,0,motorcycle,1.0,No,Urban,26
6460e83dd043ebe8d64c9305,8917,23.0,4.7,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,21
6460e83dd043ebe8d64c9306,8918,29.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Urban,10
6460e83dd043ebe8d64c9307,8919,38.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,36
6460e83dd043ebe8d64c9308,8920,28.0,4.2,Fog,Medium,1,motorcycle,2.0,No,Metropolitian,38
6460e83dd043ebe8d64c9309,8921,32.0,4.9,Cloudy,High,2,scooter,1.0,No,Metropolitian,30
6460e83dd043ebe8d64c930a,8922,36.0,4.7,Sunny,High,0,motorcycle,1.0,No,Urban,29
6460e83dd043ebe8d64c930b,8923,28.0,4.6,Sandstorms,Medium,1,scooter,0.0,No,Metropolitian,16
6460e83dd043ebe8d64c930c,8924,29.0,4.6,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,14
6460e83dd043ebe8d64c930d,8925,28.0,4.7,Sunny,Low,0,motorcycle,1.0,No,,27
6460e83dd043ebe8d64c930e,8926,21.0,4.7,Stormy,Low,1,scooter,0.0,No,Urban,19
6460e83dd043ebe8d64c930f,8927,27.0,5.0,Sunny,Low,1,scooter,0.0,No,Urban,21
6460e83dd043ebe8d64c9310,8928,35.0,4.5,Cloudy,Low,2,scooter,0.0,No,Metropolitian,15
6460e83dd043ebe8d64c9311,8929,26.0,4.7,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64c9312,8930,26.0,4.7,Sandstorms,High,2,electric_scooter,0.0,No,Metropolitian,28
6460e83dd043ebe8d64c9313,8931,30.0,4.8,Sandstorms,High,2,scooter,1.0,No,Metropolitian,30
6460e83dd043ebe8d64c9314,8932,30.0,4.9,Windy,High,1,motorcycle,1.0,No,Metropolitian,28
6460e83dd043ebe8d64c9315,8933,29.0,4.4,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,43
6460e83dd043ebe8d64c9316,8934,25.0,4.7,Windy,Low,2,scooter,0.0,No,Metropolitian,18
6460e83dd043ebe8d64c9317,8935,24.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,18
6460e83dd043ebe8d64c9318,8936,37.0,4.6,Windy,Low,1,scooter,0.0,No,Metropolitian,16
6460e83dd043ebe8d64c9319,8937,39.0,4.1,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,44
6460e83dd043ebe8d64c931a,8938,25.0,4.8,Fog,Low,1,scooter,0.0,No,Metropolitian,27
6460e83dd043ebe8d64c931b,8939,22.0,4.9,Sandstorms,Jam,2,motorcycle,0.0,No,Metropolitian,29
6460e83dd043ebe8d64c931c,8940,33.0,3.7,Windy,Medium,1,motorcycle,2.0,No,Metropolitian,35
6460e83dd043ebe8d64c931d,8941,33.0,4.7,Windy,Medium,1,scooter,0.0,No,Metropolitian,26
6460e83dd043ebe8d64c931e,8942,36.0,4.7,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,39
6460e83dd043ebe8d64c931f,8943,34.0,4.7,Windy,Jam,2,scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c9320,8944,33.0,4.7,Fog,Jam,2,electric_scooter,0.0,No,Metropolitian,43
6460e83dd043ebe8d64c9321,8945,30.0,4.7,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,28
6460e83dd043ebe8d64c9322,8946,35.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Urban,30
6460e83dd043ebe8d64c9323,8947,37.0,4.9,Fog,Low,2,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c9324,8948,33.0,4.3,Cloudy,Jam,1,scooter,2.0,No,Urban,38
6460e83dd043ebe8d64c9325,8949,29.0,4.7,Windy,Jam,2,motorcycle,1.0,No,Urban,24
6460e83dd043ebe8d64c9326,8950,28.0,4.6,Sandstorms,Jam,0,motorcycle,0.0,No,Urban,26
6460e83dd043ebe8d64c9327,8951,29.0,5.0,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,48
6460e83dd043ebe8d64c9328,8952,21.0,4.7,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,15
6460e83dd043ebe8d64c9329,8953,21.0,4.9,Windy,Low,2,motorcycle,0.0,No,,13
6460e83dd043ebe8d64c932a,8954,38.0,4.8,Cloudy,Jam,0,motorcycle,,No,Metropolitian,46
6460e83dd043ebe8d64c932b,8955,21.0,5.0,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c932c,8956,38.0,4.7,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,32
6460e83dd043ebe8d64c932d,8957,35.0,3.7,Fog,Low,2,scooter,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c932e,8958,22.0,5.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,39
6460e83dd043ebe8d64c932f,8959,20.0,4.9,Fog,Low,0,motorcycle,0.0,No,Metropolitian,20
6460e83dd043ebe8d64c9330,8960,33.0,4.6,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c9331,8961,31.0,5.0,Fog,High,1,motorcycle,1.0,No,Urban,36
6460e83dd043ebe8d64c9332,8962,23.0,4.3,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,37
6460e83dd043ebe8d64c9333,8963,27.0,4.6,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,28
6460e83dd043ebe8d64c9334,8964,29.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c9335,8965,35.0,4.9,Sunny,High,2,scooter,0.0,No,Metropolitian,20
6460e83dd043ebe8d64c9336,8966,36.0,4.0,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,33
6460e83dd043ebe8d64c9337,8967,32.0,4.4,Stormy,Jam,1,scooter,1.0,No,,44
6460e83dd043ebe8d64c9338,8968,27.0,4.7,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,22
6460e83dd043ebe8d64c9339,8969,34.0,5.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,17
6460e83dd043ebe8d64c933a,8970,33.0,4.6,Cloudy,Jam,1,motorcycle,1.0,No,Urban,40
6460e83dd043ebe8d64c933b,8971,26.0,4.9,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,11
6460e83dd043ebe8d64c933c,8972,21.0,4.9,Cloudy,Low,2,scooter,0.0,No,,19
6460e83dd043ebe8d64c933d,8973,37.0,4.7,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,20
6460e83dd043ebe8d64c933e,8974,34.0,4.1,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,40
6460e83dd043ebe8d64c933f,8975,30.0,4.8,Fog,Medium,0,motorcycle,1.0,No,Urban,27
6460e83dd043ebe8d64c9340,8976,35.0,4.7,Cloudy,Low,2,scooter,,No,Urban,16
6460e83dd043ebe8d64c9341,8977,26.0,4.9,Stormy,Jam,2,motorcycle,,No,Metropolitian,15
6460e83dd043ebe8d64c9342,8978,30.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,47
6460e83dd043ebe8d64c9343,8979,20.0,4.6,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64c9344,8980,35.0,4.6,Sunny,Jam,1,motorcycle,1.0,No,Urban,17
6460e83dd043ebe8d64c9345,8981,23.0,4.7,Windy,Low,2,scooter,,No,Metropolitian,19
6460e83dd043ebe8d64c9346,8982,31.0,4.6,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,15
6460e83dd043ebe8d64c9347,8983,33.0,4.4,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,21
6460e83dd043ebe8d64c9348,8984,27.0,4.5,Windy,Medium,2,scooter,0.0,No,Urban,22
6460e83dd043ebe8d64c9349,8985,38.0,4.9,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c934a,8986,35.0,4.4,Fog,Low,1,scooter,,No,Metropolitian,32
6460e83dd043ebe8d64c934b,8987,29.0,4.8,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c934c,8988,27.0,5.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,28
6460e83dd043ebe8d64c934d,8989,34.0,4.8,Fog,Jam,1,scooter,1.0,No,Urban,33
6460e83dd043ebe8d64c934e,8990,31.0,4.8,Windy,Low,1,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c934f,8991,28.0,4.8,Stormy,High,2,scooter,1.0,No,Metropolitian,16
6460e83dd043ebe8d64c9350,8992,30.0,4.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,33
6460e83dd043ebe8d64c9351,8993,37.0,4.3,Stormy,Jam,0,motorcycle,1.0,Yes,Metropolitian,46
6460e83dd043ebe8d64c9352,8994,21.0,4.7,Stormy,Jam,2,scooter,0.0,No,Metropolitian,12
6460e83dd043ebe8d64c9353,8995,35.0,4.7,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,30
6460e83dd043ebe8d64c9354,8996,38.0,4.8,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64c9355,8997,23.0,4.6,Sandstorms,Medium,2,motorcycle,0.0,No,Metropolitian,21
6460e83dd043ebe8d64c9356,8998,23.0,4.8,Stormy,Medium,0,motorcycle,0.0,No,Urban,15
6460e83dd043ebe8d64c9357,8999,35.0,4.6,Stormy,Medium,0,motorcycle,2.0,No,Urban,43
6460e83dd043ebe8d64c9358,9000,28.0,4.7,Stormy,High,1,motorcycle,0.0,No,Metropolitian,19
6460e83dd043ebe8d64c9359,9001,,,,,3,electric_scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c935a,9002,25.0,5.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,10
6460e83dd043ebe8d64c935b,9003,34.0,4.8,Cloudy,Medium,2,scooter,1.0,No,Urban,17
6460e83dd043ebe8d64c935c,9004,24.0,4.7,Sandstorms,High,1,motorcycle,1.0,No,,18
6460e83dd043ebe8d64c935d,9005,20.0,4.7,Cloudy,Jam,0,motorcycle,3.0,No,Metropolitian,46
6460e83dd043ebe8d64c935e,9006,25.0,4.9,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,26
6460e83dd043ebe8d64c935f,9007,31.0,4.5,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c9360,9008,20.0,4.6,Cloudy,High,1,scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c9361,9009,31.0,3.8,Windy,Jam,2,electric_scooter,1.0,No,Urban,41
6460e83dd043ebe8d64c9362,9010,20.0,4.7,Sandstorms,Low,1,motorcycle,0.0,No,Urban,10
6460e83dd043ebe8d64c9363,9011,38.0,4.9,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64c9364,9012,35.0,4.7,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,27
6460e83dd043ebe8d64c9365,9013,31.0,4.9,Cloudy,Medium,0,motorcycle,1.0,No,Urban,27
6460e83dd043ebe8d64c9366,9014,20.0,4.9,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,22
6460e83dd043ebe8d64c9367,9015,31.0,4.8,Fog,High,1,scooter,1.0,No,Metropolitian,30
6460e83dd043ebe8d64c9368,9016,23.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,15
6460e83dd043ebe8d64c9369,9017,20.0,4.6,Windy,Jam,1,scooter,0.0,No,Metropolitian,16
6460e83dd043ebe8d64c936a,9018,24.0,4.8,Fog,Medium,1,scooter,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c936b,9019,24.0,4.5,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,24
6460e83dd043ebe8d64c936c,9020,27.0,4.8,Sunny,Low,2,scooter,,No,Metropolitian,16
6460e83dd043ebe8d64c936d,9021,24.0,4.7,Windy,Jam,1,scooter,1.0,No,Urban,21
6460e83dd043ebe8d64c936e,9022,26.0,4.2,Fog,High,1,motorcycle,1.0,No,Metropolitian,32
6460e83dd043ebe8d64c936f,9023,28.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,20
6460e83dd043ebe8d64c9370,9024,21.0,4.8,Stormy,High,0,motorcycle,0.0,No,Urban,33
6460e83dd043ebe8d64c9371,9025,31.0,4.8,Sunny,Jam,1,motorcycle,0.0,No,Urban,19
6460e83dd043ebe8d64c9372,9026,,,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,20
6460e83dd043ebe8d64c9373,9027,26.0,4.8,Cloudy,Low,2,scooter,1.0,No,Urban,16
6460e83dd043ebe8d64c9374,9028,30.0,4.9,Cloudy,Medium,0,motorcycle,0.0,No,Urban,28
6460e83dd043ebe8d64c9375,9029,24.0,5.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c9376,9030,25.0,4.1,Windy,Low,0,motorcycle,0.0,No,Metropolitian,17
6460e83dd043ebe8d64c9377,9031,21.0,4.9,Windy,Jam,1,scooter,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c9378,9032,27.0,4.7,Sunny,Low,1,scooter,0.0,No,Metropolitian,17
6460e83dd043ebe8d64c9379,9033,25.0,4.6,Cloudy,Jam,2,electric_scooter,2.0,No,Metropolitian,44
6460e83dd043ebe8d64c937a,9034,22.0,5.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,36
6460e83dd043ebe8d64c937b,9035,32.0,4.9,Sunny,Low,2,scooter,1.0,No,Metropolitian,17
6460e83dd043ebe8d64c937c,9036,31.0,4.5,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c937d,9037,32.0,4.1,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,49
6460e83dd043ebe8d64c937e,9038,30.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,23
6460e83dd043ebe8d64c937f,9039,35.0,3.9,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,43
6460e83dd043ebe8d64c9380,9040,31.0,4.8,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,39
6460e83dd043ebe8d64c9381,9041,34.0,4.8,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,21
6460e83dd043ebe8d64c9382,9042,22.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Urban,28
6460e83dd043ebe8d64c9383,9043,31.0,4.4,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,41
6460e83dd043ebe8d64c9384,9044,,,,,3,motorcycle,1.0,No,Metropolitian,35
6460e83dd043ebe8d64c9385,9045,33.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c9386,9046,34.0,4.4,Windy,Jam,1,motorcycle,0.0,Yes,Urban,41
6460e83dd043ebe8d64c9387,9047,23.0,4.9,Windy,Medium,0,motorcycle,0.0,No,Urban,10
6460e83dd043ebe8d64c9388,9048,34.0,4.9,Stormy,Low,2,scooter,1.0,No,Urban,22
6460e83dd043ebe8d64c9389,9049,30.0,4.9,Fog,Low,1,motorcycle,0.0,No,Metropolitian,29
6460e83dd043ebe8d64c938a,9050,,,Windy,Jam,1,scooter,1.0,No,Metropolitian,18
6460e83dd043ebe8d64c938b,9051,38.0,4.6,Windy,Low,2,scooter,1.0,No,Metropolitian,25
6460e83dd043ebe8d64c938c,9052,34.0,4.7,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,25
6460e83dd043ebe8d64c938d,9053,27.0,4.6,Sunny,Jam,1,scooter,0.0,No,Metropolitian,24
6460e83dd043ebe8d64c938e,9054,22.0,4.5,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,26
6460e83dd043ebe8d64c938f,9055,21.0,4.5,Fog,Medium,2,scooter,1.0,No,Metropolitian,14
6460e83dd043ebe8d64c9390,9056,33.0,4.2,Sandstorms,Medium,0,motorcycle,2.0,No,Urban,38
6460e83dd043ebe8d64c9391,9057,27.0,4.9,Sandstorms,High,2,motorcycle,1.0,No,Urban,20
6460e83dd043ebe8d64c9392,9058,34.0,3.5,Stormy,Jam,1,motorcycle,2.0,No,Metropolitian,39
6460e83dd043ebe8d64c9393,9059,39.0,4.8,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,20
6460e83dd043ebe8d64c9394,9060,35.0,3.5,Fog,Low,1,motorcycle,0.0,No,Metropolitian,36
6460e83dd043ebe8d64c9395,9061,32.0,4.9,Fog,Low,0,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64c9396,9062,32.0,4.3,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,41
6460e83dd043ebe8d64c9397,9063,38.0,4.1,Fog,Jam,2,motorcycle,1.0,No,Urban,37
6460e83dd043ebe8d64c9398,9064,31.0,4.2,Cloudy,Jam,1,motorcycle,2.0,No,Metropolitian,36
6460e83dd043ebe8d64c9399,9065,25.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,13
6460e83dd043ebe8d64c939a,9066,,,Windy,Medium,0,motorcycle,1.0,No,Urban,27
6460e83dd043ebe8d64c939b,9067,30.0,4.4,Fog,Low,2,motorcycle,1.0,No,Metropolitian,31
6460e83dd043ebe8d64c939c,9068,25.0,5.0,Stormy,Medium,1,motorcycle,1.0,No,Urban,22
6460e83dd043ebe8d64c939d,9069,28.0,4.6,Stormy,Low,2,motorcycle,0.0,No,,14
6460e83dd043ebe8d64c939e,9070,33.0,4.4,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,37
6460e83dd043ebe8d64c939f,9071,34.0,4.0,Windy,Medium,2,scooter,1.0,No,Urban,34
6460e83dd043ebe8d64c93a0,9072,21.0,4.8,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,29
6460e83dd043ebe8d64c93a1,9073,37.0,4.6,Windy,Low,0,motorcycle,1.0,No,Metropolitian,27
6460e83dd043ebe8d64c93a2,9074,26.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Urban,45
6460e83dd043ebe8d64c93a3,9075,31.0,4.9,Cloudy,Medium,2,motorcycle,0.0,No,Metropolitian,37
6460e83dd043ebe8d64c93a4,9076,20.0,4.9,Windy,Low,2,scooter,0.0,No,Metropolitian,10
6460e83dd043ebe8d64c93a5,9077,36.0,4.3,Fog,High,1,motorcycle,1.0,No,Metropolitian,33
6460e83dd043ebe8d64c93a6,9078,23.0,4.8,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,24
6460e83dd043ebe8d64c93a7,9079,36.0,4.9,Fog,Jam,0,motorcycle,2.0,Yes,Metropolitian,54
6460e83dd043ebe8d64c93a8,9080,38.0,5.0,Windy,Medium,1,scooter,1.0,No,Urban,29
6460e83dd043ebe8d64c93a9,9081,26.0,4.7,Cloudy,Jam,2,electric_scooter,0.0,No,Urban,22
6460e83dd043ebe8d64c93aa,9082,28.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Urban,10
6460e83dd043ebe8d64c93ab,9083,22.0,4.5,Fog,Low,1,motorcycle,1.0,No,Metropolitian,16
6460e83dd043ebe8d64c93ac,9084,35.0,4.8,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,25
6460e83dd043ebe8d64c93ad,9085,39.0,4.4,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,40
6460e83dd043ebe8d64c93ae,9086,20.0,4.9,Stormy,Low,2,scooter,1.0,No,,19
6460e83dd043ebe8d64c93af,9087,30.0,4.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,34
6460e83dd043ebe8d64c93b0,9088,31.0,4.8,Fog,Medium,2,motorcycle,1.0,No,Urban,42
6460e83dd043ebe8d64c93b1,9089,34.0,4.5,Windy,Jam,1,scooter,0.0,No,Metropolitian,39
6460e83dd043ebe8d64c93b2,9090,34.0,4.7,Cloudy,Low,1,motorcycle,1.0,No,Urban,18
6460e83dd043ebe8d64c93b3,9091,23.0,4.6,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,32
6460e83dd043ebe8d64c93b4,9092,34.0,4.8,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,38
6460e83dd043ebe8d64c93b5,9093,25.0,4.7,Sandstorms,High,2,electric_scooter,0.0,No,Urban,10
6460e83dd043ebe8d64c93b6,9094,35.0,4.3,Sandstorms,Jam,2,scooter,1.0,No,Urban,43
6460e83dd043ebe8d64c93b7,9095,23.0,4.5,Fog,Jam,2,electric_scooter,0.0,No,Metropolitian,28
6460e83dd043ebe8d64c93b8,9096,27.0,4.7,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c93b9,9097,25.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,34
6460e83dd043ebe8d64c93ba,9098,26.0,5.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,34
6460e83dd043ebe8d64c93bb,9099,20.0,5.0,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,30
6460e83dd043ebe8d64c93bc,9100,28.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Urban,28
6460e83dd043ebe8d64c93bd,9101,,,,,3,scooter,2.0,No,Metropolitian,47
6460e83dd043ebe8d64c93be,9102,38.0,,Stormy,Jam,2,electric_scooter,2.0,No,Metropolitian,38
6460e83dd043ebe8d64c93bf,9103,23.0,4.6,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,37
6460e83dd043ebe8d64c93c0,9104,35.0,4.9,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,25
6460e83dd043ebe8d64c93c1,9105,27.0,4.9,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,22
6460e83dd043ebe8d64c93c2,9106,37.0,4.5,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,28
6460e83dd043ebe8d64c93c3,9107,38.0,4.1,Fog,Jam,2,scooter,2.0,No,Metropolitian,39
6460e83dd043ebe8d64c93c4,9108,31.0,4.7,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,16
6460e83dd043ebe8d64c93c5,9109,30.0,4.5,Windy,Medium,2,motorcycle,0.0,No,Metropolitian,27
